fmun_cod;fmun;ano;mes;mes_ano;regiao;roubo_veiculo;furto_veiculos;recuperacao_veiculos
3306156;Varre-Sai;2017;5;2017m05;Interior;0;2;1
3306206;Vassouras;2017;5;2017m05;Interior;0;4;2
3306305;Volta Redonda;2017;5;2017m05;Interior;1;17;9
3300100;Angra dos Reis;2017;6;2017m06;Interior;15;9;16
3300159;Aperibé;2017;6;2017m06;Interior;0;0;0
3300209;Araruama;2017;6;2017m06;Interior;2;8;10
3300225;Areal;2017;6;2017m06;Interior;0;0;0
3300233;Armação dos Búzios;2017;6;2017m06;Interior;3;0;0
3300258;Arraial do Cabo;2017;6;2017m06;Interior;0;4;1
3300308;Barra do Piraí;2017;6;2017m06;Interior;0;1;5
3300407;Barra Mansa;2017;6;2017m06;Interior;1;8;7
3300456;Belford Roxo;2017;6;2017m06;Baixada Fluminense;132;34;107
3300506;Bom Jardim;2017;6;2017m06;Interior;0;0;1
3300605;Bom Jesus do Itabapoana;2017;6;2017m06;Interior;1;0;0
3300704;Cabo Frio;2017;6;2017m06;Interior;9;22;15
3300803;Cachoeiras de Macacu;2017;6;2017m06;Interior;3;2;1
3300902;Cambuci;2017;6;2017m06;Interior;0;1;1
3300936;Carapebus;2017;6;2017m06;Interior;1;0;0
3300951;Comendador Levy Gasparian;2017;6;2017m06;Interior;0;0;0
3301009;Campos dos Goytacazes;2017;6;2017m06;Interior;19;30;31
3301108;Cantagalo;2017;6;2017m06;Interior;0;1;0
3301157;Cardoso Moreira;2017;6;2017m06;Interior;0;0;1
3301207;Carmo;2017;6;2017m06;Interior;1;0;1
3301306;Casimiro de Abreu;2017;6;2017m06;Interior;2;2;1
3301405;Conceição de Macabu;2017;6;2017m06;Interior;1;1;0
3301504;Cordeiro;2017;6;2017m06;Interior;0;0;1
3301603;Duas Barras;2017;6;2017m06;Interior;0;0;0
3301702;Duque de Caxias;2017;6;2017m06;Baixada Fluminense;432;87;291
3301801;Engenheiro Paulo de Frontin;2017;6;2017m06;Interior;0;1;0
3301850;Guapimirim;2017;6;2017m06;Baixada Fluminense;5;2;5
3301876;Iguaba Grande;2017;6;2017m06;Interior;2;2;1
3301900;Itaboraí;2017;6;2017m06;Interior;84;17;65
3302007;Itaguaí;2017;6;2017m06;Baixada Fluminense;40;19;36
3302056;Italva;2017;6;2017m06;Interior;0;0;0
3302106;Itaocara;2017;6;2017m06;Interior;0;0;0
3302205;Itaperuna;2017;6;2017m06;Interior;1;7;2
3302254;Itatiaia;2017;6;2017m06;Interior;0;5;0
3302270;Japeri;2017;6;2017m06;Baixada Fluminense;6;1;15
3302304;Laje do Muriaé;2017;6;2017m06;Interior;0;0;0
3302403;Macaé;2017;6;2017m06;Interior;20;8;10
3302452;Macuco;2017;6;2017m06;Interior;0;1;0
3302502;Magé;2017;6;2017m06;Baixada Fluminense;28;23;28
3302601;Mangaratiba;2017;6;2017m06;Interior;6;6;3
3302700;Maricá;2017;6;2017m06;Grande Niterói;19;13;17
3302809;Mendes;2017;6;2017m06;Interior;0;2;0
3302858;Mesquita;2017;6;2017m06;Baixada Fluminense;68;21;33
3302908;Miguel Pereira;2017;6;2017m06;Interior;0;2;1
3303005;Miracema;2017;6;2017m06;Interior;0;1;1
3303104;Natividade;2017;6;2017m06;Interior;0;1;0
3303203;Nilópolis;2017;6;2017m06;Baixada Fluminense;135;7;21
3303302;Niterói;2017;6;2017m06;Grande Niterói;170;79;100
3303401;Nova Friburgo;2017;6;2017m06;Interior;0;9;10
3303500;Nova Iguaçu;2017;6;2017m06;Baixada Fluminense;264;60;94
3303609;Paracambi;2017;6;2017m06;Baixada Fluminense;3;4;0
3303708;Paraíba do Sul;2017;6;2017m06;Interior;1;1;0
3303807;Paraty;2017;6;2017m06;Interior;4;4;4
3303856;Paty do Alferes;2017;6;2017m06;Interior;1;0;0
3303906;Petrópolis;2017;6;2017m06;Interior;3;25;13
3303955;Pinheiral;2017;6;2017m06;Interior;0;1;0
3304003;Piraí;2017;6;2017m06;Interior;0;1;1
3304102;Porciúncula;2017;6;2017m06;Interior;1;0;1
3304110;Porto Real;2017;6;2017m06;Interior;1;0;1
3304128;Quatis;2017;6;2017m06;Interior;0;0;0
3304144;Queimados;2017;6;2017m06;Baixada Fluminense;20;7;21
3304151;Quissamã;2017;6;2017m06;Interior;4;0;1
3304201;Resende;2017;6;2017m06;Interior;2;8;8
3304300;Rio Bonito;2017;6;2017m06;Interior;11;13;12
3304409;Rio Claro;2017;6;2017m06;Interior;0;1;1
3304508;Rio das Flores;2017;6;2017m06;Interior;0;0;0
3304524;Rio das Ostras;2017;6;2017m06;Interior;14;14;5
3304557;Rio de Janeiro;2017;6;2017m06;Capital;2289;591;1725
3304607;Santa Maria Madalena;2017;6;2017m06;Interior;0;1;0
3304706;Santo Antônio de Pádua;2017;6;2017m06;Interior;0;2;1
3304755;São Francisco de Itabapoana;2017;6;2017m06;Interior;2;0;0
3304805;São Fidélis;2017;6;2017m06;Interior;0;3;2
3304904;São Gonçalo;2017;6;2017m06;Grande Niterói;423;114;326
3305000;São João da Barra;2017;6;2017m06;Interior;2;4;2
3305109;São João de Meriti;2017;6;2017m06;Baixada Fluminense;272;31;123
3305133;São José de Ubá;2017;6;2017m06;Interior;0;0;0
3305158;São José do Vale do Rio Preto;2017;6;2017m06;Interior;0;2;2
3305208;São Pedro da Aldeia;2017;6;2017m06;Interior;3;4;2
3305307;São Sebastião do Alto;2017;6;2017m06;Interior;0;0;0
3305406;Sapucaia;2017;6;2017m06;Interior;1;2;1
3305505;Saquarema;2017;6;2017m06;Interior;5;5;5
3305554;Seropédica;2017;6;2017m06;Baixada Fluminense;9;5;11
3305604;Silva Jardim;2017;6;2017m06;Interior;0;1;0
3305703;Sumidouro;2017;6;2017m06;Interior;0;0;1
3305752;Tanguá;2017;6;2017m06;Interior;6;3;3
3305802;Teresópolis;2017;6;2017m06;Interior;0;12;7
3305901;Trajano de Moraes;2017;6;2017m06;Interior;0;0;0
3306008;Três Rios;2017;6;2017m06;Interior;0;3;4
3306107;Valença;2017;6;2017m06;Interior;0;0;1
3306156;Varre-Sai;2017;6;2017m06;Interior;0;1;0
3306206;Vassouras;2017;6;2017m06;Interior;0;2;1
3306305;Volta Redonda;2017;6;2017m06;Interior;4;21;10
3300100;Angra dos Reis;2017;7;2017m07;Interior;12;9;11
3300159;Aperibé;2017;7;2017m07;Interior;0;0;0
3300209;Araruama;2017;7;2017m07;Interior;9;9;11
3300225;Areal;2017;7;2017m07;Interior;0;0;0
3300233;Armação dos Búzios;2017;7;2017m07;Interior;3;2;0
3300258;Arraial do Cabo;2017;7;2017m07;Interior;0;0;1
3300308;Barra do Piraí;2017;7;2017m07;Interior;1;0;1
3300407;Barra Mansa;2017;7;2017m07;Interior;3;4;5
3300456;Belford Roxo;2017;7;2017m07;Baixada Fluminense;176;41;92
3300506;Bom Jardim;2017;7;2017m07;Interior;0;1;2
3300605;Bom Jesus do Itabapoana;2017;7;2017m07;Interior;1;1;1
3300704;Cabo Frio;2017;7;2017m07;Interior;15;16;11
3300803;Cachoeiras de Macacu;2017;7;2017m07;Interior;1;2;2
3300902;Cambuci;2017;7;2017m07;Interior;0;1;1
3300936;Carapebus;2017;7;2017m07;Interior;0;0;0
3300951;Comendador Levy Gasparian;2017;7;2017m07;Interior;0;0;0
3301009;Campos dos Goytacazes;2017;7;2017m07;Interior;22;27;34
3301108;Cantagalo;2017;7;2017m07;Interior;0;3;1
3301157;Cardoso Moreira;2017;7;2017m07;Interior;0;3;0
3301207;Carmo;2017;7;2017m07;Interior;1;0;0
3301306;Casimiro de Abreu;2017;7;2017m07;Interior;1;2;5
3301405;Conceição de Macabu;2017;7;2017m07;Interior;2;0;0
3301504;Cordeiro;2017;7;2017m07;Interior;0;1;0
3301603;Duas Barras;2017;7;2017m07;Interior;0;0;1
3301702;Duque de Caxias;2017;7;2017m07;Baixada Fluminense;430;89;282
3301801;Engenheiro Paulo de Frontin;2017;7;2017m07;Interior;0;0;0
3301850;Guapimirim;2017;7;2017m07;Baixada Fluminense;7;1;6
3301876;Iguaba Grande;2017;7;2017m07;Interior;1;0;1
3301900;Itaboraí;2017;7;2017m07;Interior;90;13;64
3302007;Itaguaí;2017;7;2017m07;Baixada Fluminense;39;8;33
3302056;Italva;2017;7;2017m07;Interior;0;1;2
3302106;Itaocara;2017;7;2017m07;Interior;0;1;0
3302205;Itaperuna;2017;7;2017m07;Interior;3;3;5
3302254;Itatiaia;2017;7;2017m07;Interior;0;2;1
3302270;Japeri;2017;7;2017m07;Baixada Fluminense;10;3;8
3302304;Laje do Muriaé;2017;7;2017m07;Interior;0;0;0
3302403;Macaé;2017;7;2017m07;Interior;22;11;18
3302452;Macuco;2017;7;2017m07;Interior;0;0;0
3302502;Magé;2017;7;2017m07;Baixada Fluminense;18;14;17
3302601;Mangaratiba;2017;7;2017m07;Interior;5;1;1
3302700;Maricá;2017;7;2017m07;Grande Niterói;26;17;19
3302809;Mendes;2017;7;2017m07;Interior;0;1;0
3302858;Mesquita;2017;7;2017m07;Baixada Fluminense;74;9;57
3302908;Miguel Pereira;2017;7;2017m07;Interior;1;1;2
3303005;Miracema;2017;7;2017m07;Interior;0;0;0
3303104;Natividade;2017;7;2017m07;Interior;0;0;0
3303203;Nilópolis;2017;7;2017m07;Baixada Fluminense;152;5;20
3303302;Niterói;2017;7;2017m07;Grande Niterói;223;55;126
3303401;Nova Friburgo;2017;7;2017m07;Interior;0;5;6
3303500;Nova Iguaçu;2017;7;2017m07;Baixada Fluminense;251;65;117
3303609;Paracambi;2017;7;2017m07;Baixada Fluminense;7;1;1
3303708;Paraíba do Sul;2017;7;2017m07;Interior;0;1;1
3303807;Paraty;2017;7;2017m07;Interior;0;7;4
3303856;Paty do Alferes;2017;7;2017m07;Interior;0;1;0
3303906;Petrópolis;2017;7;2017m07;Interior;3;8;10
3303955;Pinheiral;2017;7;2017m07;Interior;0;0;0
3304003;Piraí;2017;7;2017m07;Interior;0;1;0
3304102;Porciúncula;2017;7;2017m07;Interior;0;0;1
3304110;Porto Real;2017;7;2017m07;Interior;0;0;1
3304128;Quatis;2017;7;2017m07;Interior;0;0;0
3304144;Queimados;2017;7;2017m07;Baixada Fluminense;13;18;19
3304151;Quissamã;2017;7;2017m07;Interior;0;0;1
3304201;Resende;2017;7;2017m07;Interior;4;6;7
3304300;Rio Bonito;2017;7;2017m07;Interior;4;10;10
3304409;Rio Claro;2017;7;2017m07;Interior;0;0;0
3304508;Rio das Flores;2017;7;2017m07;Interior;0;0;0
3304524;Rio das Ostras;2017;7;2017m07;Interior;12;8;10
3304557;Rio de Janeiro;2017;7;2017m07;Capital;2434;560;1874
3304607;Santa Maria Madalena;2017;7;2017m07;Interior;0;0;0
3304706;Santo Antônio de Pádua;2017;7;2017m07;Interior;0;0;1
3304755;São Francisco de Itabapoana;2017;7;2017m07;Interior;0;0;1
3304805;São Fidélis;2017;7;2017m07;Interior;0;1;1
3304904;São Gonçalo;2017;7;2017m07;Grande Niterói;489;82;360
3305000;São João da Barra;2017;7;2017m07;Interior;0;0;1
3305109;São João de Meriti;2017;7;2017m07;Baixada Fluminense;350;26;152
3305133;São José de Ubá;2017;7;2017m07;Interior;0;0;0
3305158;São José do Vale do Rio Preto;2017;7;2017m07;Interior;0;1;0
3305208;São Pedro da Aldeia;2017;7;2017m07;Interior;5;10;7
3305307;São Sebastião do Alto;2017;7;2017m07;Interior;0;0;0
3305406;Sapucaia;2017;7;2017m07;Interior;0;1;0
3305505;Saquarema;2017;7;2017m07;Interior;8;9;12
3305554;Seropédica;2017;7;2017m07;Baixada Fluminense;6;1;10
3305604;Silva Jardim;2017;7;2017m07;Interior;1;0;1
3305703;Sumidouro;2017;7;2017m07;Interior;0;0;0
3305752;Tanguá;2017;7;2017m07;Interior;10;2;5
3305802;Teresópolis;2017;7;2017m07;Interior;1;11;9
3305901;Trajano de Moraes;2017;7;2017m07;Interior;0;1;0
3306008;Três Rios;2017;7;2017m07;Interior;0;3;3
3306107;Valença;2017;7;2017m07;Interior;0;2;0
3306156;Varre-Sai;2017;7;2017m07;Interior;0;0;0
3306206;Vassouras;2017;7;2017m07;Interior;0;2;2
3306305;Volta Redonda;2017;7;2017m07;Interior;5;6;8
3300100;Angra dos Reis;2017;8;2017m08;Interior;8;6;8
3300159;Aperibé;2017;8;2017m08;Interior;0;0;0
3300209;Araruama;2017;8;2017m08;Interior;6;10;11
3300225;Areal;2017;8;2017m08;Interior;0;0;0
3300233;Armação dos Búzios;2017;8;2017m08;Interior;0;0;2
3300258;Arraial do Cabo;2017;8;2017m08;Interior;0;0;0
3300308;Barra do Piraí;2017;8;2017m08;Interior;0;2;2
3300407;Barra Mansa;2017;8;2017m08;Interior;3;10;8
3300456;Belford Roxo;2017;8;2017m08;Baixada Fluminense;201;38;114
3300506;Bom Jardim;2017;8;2017m08;Interior;0;0;1
3300605;Bom Jesus do Itabapoana;2017;8;2017m08;Interior;0;0;0
3300704;Cabo Frio;2017;8;2017m08;Interior;15;15;17
3300803;Cachoeiras de Macacu;2017;8;2017m08;Interior;2;2;2
3300902;Cambuci;2017;8;2017m08;Interior;0;0;0
3300936;Carapebus;2017;8;2017m08;Interior;1;0;0
3300951;Comendador Levy Gasparian;2017;8;2017m08;Interior;0;0;0
3301009;Campos dos Goytacazes;2017;8;2017m08;Interior;13;25;28
3301108;Cantagalo;2017;8;2017m08;Interior;0;0;1
3301157;Cardoso Moreira;2017;8;2017m08;Interior;0;0;0
3301207;Carmo;2017;8;2017m08;Interior;1;1;0
3301306;Casimiro de Abreu;2017;8;2017m08;Interior;0;1;6
3301405;Conceição de Macabu;2017;8;2017m08;Interior;1;0;1
3301504;Cordeiro;2017;8;2017m08;Interior;0;0;0
3301603;Duas Barras;2017;8;2017m08;Interior;0;1;0
3301702;Duque de Caxias;2017;8;2017m08;Baixada Fluminense;421;94;334
3301801;Engenheiro Paulo de Frontin;2017;8;2017m08;Interior;0;0;0
3301850;Guapimirim;2017;8;2017m08;Baixada Fluminense;3;3;3
3301876;Iguaba Grande;2017;8;2017m08;Interior;1;2;1
3301900;Itaboraí;2017;8;2017m08;Interior;82;24;56
3302007;Itaguaí;2017;8;2017m08;Baixada Fluminense;27;4;17
3302056;Italva;2017;8;2017m08;Interior;0;0;1
3302106;Itaocara;2017;8;2017m08;Interior;0;2;1
3302205;Itaperuna;2017;8;2017m08;Interior;0;5;7
3302254;Itatiaia;2017;8;2017m08;Interior;0;2;1
3302270;Japeri;2017;8;2017m08;Baixada Fluminense;9;7;9
3302304;Laje do Muriaé;2017;8;2017m08;Interior;1;0;0
3302403;Macaé;2017;8;2017m08;Interior;21;7;17
3302452;Macuco;2017;8;2017m08;Interior;0;0;0
3302502;Magé;2017;8;2017m08;Baixada Fluminense;27;16;25
3302601;Mangaratiba;2017;8;2017m08;Interior;2;4;5
3302700;Maricá;2017;8;2017m08;Grande Niterói;15;10;15
3302809;Mendes;2017;8;2017m08;Interior;0;1;2
3302858;Mesquita;2017;8;2017m08;Baixada Fluminense;57;14;35
3302908;Miguel Pereira;2017;8;2017m08;Interior;0;0;0
3303005;Miracema;2017;8;2017m08;Interior;0;0;0
3303104;Natividade;2017;8;2017m08;Interior;0;0;0
3303203;Nilópolis;2017;8;2017m08;Baixada Fluminense;107;6;23
3303302;Niterói;2017;8;2017m08;Grande Niterói;209;54;108
3303401;Nova Friburgo;2017;8;2017m08;Interior;0;6;4
3303500;Nova Iguaçu;2017;8;2017m08;Baixada Fluminense;322;73;125
3303609;Paracambi;2017;8;2017m08;Baixada Fluminense;3;3;2
3303708;Paraíba do Sul;2017;8;2017m08;Interior;0;2;0
3303807;Paraty;2017;8;2017m08;Interior;0;3;7
3303856;Paty do Alferes;2017;8;2017m08;Interior;0;0;0
3303906;Petrópolis;2017;8;2017m08;Interior;2;23;11
3303955;Pinheiral;2017;8;2017m08;Interior;0;1;0
3304003;Piraí;2017;8;2017m08;Interior;0;0;5
3304102;Porciúncula;2017;8;2017m08;Interior;0;1;1
3304110;Porto Real;2017;8;2017m08;Interior;1;0;0
3304128;Quatis;2017;8;2017m08;Interior;0;0;0
3304144;Queimados;2017;8;2017m08;Baixada Fluminense;14;22;9
3304151;Quissamã;2017;8;2017m08;Interior;0;0;1
3304201;Resende;2017;8;2017m08;Interior;6;3;6
3304300;Rio Bonito;2017;8;2017m08;Interior;4;8;5
3304409;Rio Claro;2017;8;2017m08;Interior;0;1;1
3304508;Rio das Flores;2017;8;2017m08;Interior;0;1;0
3304524;Rio das Ostras;2017;8;2017m08;Interior;7;16;11
3304557;Rio de Janeiro;2017;8;2017m08;Capital;2082;617;1832
3304607;Santa Maria Madalena;2017;8;2017m08;Interior;0;1;1
3304706;Santo Antônio de Pádua;2017;8;2017m08;Interior;0;2;1
3304755;São Francisco de Itabapoana;2017;8;2017m08;Interior;0;2;1
3304805;São Fidélis;2017;8;2017m08;Interior;0;0;0
3304904;São Gonçalo;2017;8;2017m08;Grande Niterói;578;95;399
3305000;São João da Barra;2017;8;2017m08;Interior;0;1;0
3305109;São João de Meriti;2017;8;2017m08;Baixada Fluminense;312;29;156
3305133;São José de Ubá;2017;8;2017m08;Interior;0;0;0
3305158;São José do Vale do Rio Preto;2017;8;2017m08;Interior;0;1;0
3305208;São Pedro da Aldeia;2017;8;2017m08;Interior;9;4;4
3305307;São Sebastião do Alto;2017;8;2017m08;Interior;0;0;0
3305406;Sapucaia;2017;8;2017m08;Interior;2;0;0
3305505;Saquarema;2017;8;2017m08;Interior;1;4;6
3305554;Seropédica;2017;8;2017m08;Baixada Fluminense;19;3;14
3305604;Silva Jardim;2017;8;2017m08;Interior;3;0;1
3305703;Sumidouro;2017;8;2017m08;Interior;0;1;1
3305752;Tanguá;2017;8;2017m08;Interior;11;0;5
3305802;Teresópolis;2017;8;2017m08;Interior;1;5;4
3305901;Trajano de Moraes;2017;8;2017m08;Interior;0;1;1
3306008;Três Rios;2017;8;2017m08;Interior;1;0;2
3306107;Valença;2017;8;2017m08;Interior;0;2;0
3306156;Varre-Sai;2017;8;2017m08;Interior;0;1;0
3306206;Vassouras;2017;8;2017m08;Interior;0;0;0
3306305;Volta Redonda;2017;8;2017m08;Interior;2;20;17
3300100;Angra dos Reis;2017;9;2017m09;Interior;10;4;9
3300159;Aperibé;2017;9;2017m09;Interior;0;1;0
3300209;Araruama;2017;9;2017m09;Interior;8;8;9
3300225;Areal;2017;9;2017m09;Interior;0;0;0
3300233;Armação dos Búzios;2017;9;2017m09;Interior;0;0;1
3300258;Arraial do Cabo;2017;9;2017m09;Interior;0;0;1
3300308;Barra do Piraí;2017;9;2017m09;Interior;0;1;0
3300407;Barra Mansa;2017;9;2017m09;Interior;1;12;17
3300456;Belford Roxo;2017;9;2017m09;Baixada Fluminense;196;31;107
3300506;Bom Jardim;2017;9;2017m09;Interior;0;1;1
3300605;Bom Jesus do Itabapoana;2017;9;2017m09;Interior;0;1;2
3300704;Cabo Frio;2017;9;2017m09;Interior;11;10;9
3300803;Cachoeiras de Macacu;2017;9;2017m09;Interior;0;1;2
3300902;Cambuci;2017;9;2017m09;Interior;0;0;0
3300936;Carapebus;2017;9;2017m09;Interior;0;0;0
3300951;Comendador Levy Gasparian;2017;9;2017m09;Interior;0;0;0
3301009;Campos dos Goytacazes;2017;9;2017m09;Interior;18;16;8
3301108;Cantagalo;2017;9;2017m09;Interior;1;0;1
3301157;Cardoso Moreira;2017;9;2017m09;Interior;0;0;0
3301207;Carmo;2017;9;2017m09;Interior;0;1;0
3301306;Casimiro de Abreu;2017;9;2017m09;Interior;1;2;2
3301405;Conceição de Macabu;2017;9;2017m09;Interior;0;1;1
3301504;Cordeiro;2017;9;2017m09;Interior;0;1;0
3301603;Duas Barras;2017;9;2017m09;Interior;0;0;0
3301702;Duque de Caxias;2017;9;2017m09;Baixada Fluminense;349;102;292
3301801;Engenheiro Paulo de Frontin;2017;9;2017m09;Interior;0;1;0
3301850;Guapimirim;2017;9;2017m09;Baixada Fluminense;6;0;3
3301876;Iguaba Grande;2017;9;2017m09;Interior;4;2;1
3301900;Itaboraí;2017;9;2017m09;Interior;66;13;35
3302007;Itaguaí;2017;9;2017m09;Baixada Fluminense;45;4;25
3302056;Italva;2017;9;2017m09;Interior;0;1;0
3302106;Itaocara;2017;9;2017m09;Interior;0;0;0
3302205;Itaperuna;2017;9;2017m09;Interior;0;6;6
3302254;Itatiaia;2017;9;2017m09;Interior;2;1;1
3302270;Japeri;2017;9;2017m09;Baixada Fluminense;10;3;8
3302304;Laje do Muriaé;2017;9;2017m09;Interior;0;0;0
3302403;Macaé;2017;9;2017m09;Interior;7;8;7
3302452;Macuco;2017;9;2017m09;Interior;0;0;0
3302502;Magé;2017;9;2017m09;Baixada Fluminense;26;26;21
3302601;Mangaratiba;2017;9;2017m09;Interior;8;3;2
3302700;Maricá;2017;9;2017m09;Grande Niterói;28;14;6
3302809;Mendes;2017;9;2017m09;Interior;0;0;1
3302858;Mesquita;2017;9;2017m09;Baixada Fluminense;52;25;41
3302908;Miguel Pereira;2017;9;2017m09;Interior;0;1;1
3303005;Miracema;2017;9;2017m09;Interior;0;1;0
3303104;Natividade;2017;9;2017m09;Interior;0;2;1
3303203;Nilópolis;2017;9;2017m09;Baixada Fluminense;71;9;21
3303302;Niterói;2017;9;2017m09;Grande Niterói;227;69;136
3303401;Nova Friburgo;2017;9;2017m09;Interior;1;9;5
3303500;Nova Iguaçu;2017;9;2017m09;Baixada Fluminense;260;62;103
3303609;Paracambi;2017;9;2017m09;Baixada Fluminense;5;4;2
3303708;Paraíba do Sul;2017;9;2017m09;Interior;0;0;0
3303807;Paraty;2017;9;2017m09;Interior;0;1;5
3303856;Paty do Alferes;2017;9;2017m09;Interior;0;0;0
3303906;Petrópolis;2017;9;2017m09;Interior;0;16;10
3303955;Pinheiral;2017;9;2017m09;Interior;0;1;1
3304003;Piraí;2017;9;2017m09;Interior;0;0;0
3304102;Porciúncula;2017;9;2017m09;Interior;0;0;1
3304110;Porto Real;2017;9;2017m09;Interior;2;3;0
3304128;Quatis;2017;9;2017m09;Interior;0;0;0
3304144;Queimados;2017;9;2017m09;Baixada Fluminense;24;20;14
3304151;Quissamã;2017;9;2017m09;Interior;0;0;1
